Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate","Ratings","URL"
"https://industrial.panasonic.com/ww/products/pt/anti-sulfurated-chip-resistors/models/ERJS06J102V","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6808/ERJseries_0805-2012.jpg","10-ERJ-S06J102VTR-ND,10-ERJ-S06J102VCT-ND,10-ERJ-S06J102VDKR-ND","ERJ-S06J102V","Panasonic Industry","Panasonic Industry","RES 1K OHM 5% 1/8W 0805","8.438","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-S06","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/panasonic-industry/ERJ-S06J102V/1162642"
"https://www.vishay.com/docs/20065/rcse3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2606/WSL%201206.jpg","541-10583-2-ND,541-10583-1-ND,541-10583-6-ND","RCS12061K00JNEA","Vishay Dale","Vishay Dale","RES 1K OHM 5% 1W 1206","3.967","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RCS e3","Active","1 kOhms","±5%","1W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCS12061K00JNEA/10059649"
"https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773204-3&DocType=Data%20Sheet&DocLang=English&DocFormat=pdf&PartCntxt=4-2176338-3","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/882/2010-Case-Chip-Resistor.jpg","A130263TR-ND,A130263CT-ND,A130263DKR-ND","CRGCQ2010J1K0","TE Connectivity Passive Product","TE Connectivity Passive Product","RES 1K OHM 5% 3/4W 2010","22.405","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CRGCQ","Active","1 kOhms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/te-connectivity-passive-product/CRGCQ2010J1K0/8576865"
"http://www.bourns.com/docs/Product-Datasheets/CRS-Q.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5015/MFG_CRS-Q_image.jpg","118-CRS1206QJW-102ELFTR-ND,118-CRS1206QJW-102ELFCT-ND,118-CRS1206QJW-102ELFDKR-ND","CRS1206QJW-102ELF","Bourns Inc.","Bourns Inc.","RES 1K OHM 5% 1/2W 1206","9.618","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CRS-Q","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.063"" W (3.10mm x 1.60mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/bourns-inc/CRS1206QJW-102ELF/17737290"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/MFG_RM-.jpg","4713-RM25J102CTTR-ND,4713-RM25J102CT-ND,4713-RM25J102CTDKR-ND","RM25J102CT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","RES2512 5% 1K OHM","3.965","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RM","Active","1 kOhms","±5%","1W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","2512 (6332 Metric)","2512","0.250"" L x 0.122"" W (6.35mm x 3.10mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/RM25J102CT/28174777"
"https://www.vishay.com/docs/20035/dcrcwe3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/596/Vishay-CRCW-1206.jpg","541-CRCW12061K00JNEBTR-ND,541-CRCW12061K00JNEBCT-ND,541-CRCW12061K00JNEBDKR-ND","CRCW12061K00JNEB","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1/4W 1206","1.121","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","D/CRCW e3","Discontinued at DigiKey","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/CRCW12061K00JNEB/5076641"
"https://www.seielect.com/catalog/SEI-RHC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6808/RHCseries_2512-6432.jpg","RHC2512JT1K00-ND","RHC2512JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 2W 2512","0","0.19211","0","4000","Tape & Reel (TR)","RHC","Active","1 kOhms","±5%","2W","Thick Film","Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","2512 (6332 Metric)","2512","0.248"" L x 0.126"" W (6.30mm x 3.20mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RHC2512JT1K00/6268786"
"https://www.seielect.com/catalog/SEI-RMCF_RMCP.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2494/2512%20%286432%20Metric%29.jpg","RMCF2512JT1K00TR-ND,RMCF2512JT1K00CT-ND,RMCF2512JT1K00DKR-ND","RMCF2512JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 1W 2512","4.258","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RMCF","Active","1 kOhms","±5%","1W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2512 (6332 Metric)","2512","0.248"" L x 0.126"" W (6.30mm x 3.20mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RMCF2512JT1K00/1757005"
"https://yageogroup.com/content/Resource%20Library/Datasheet/PYU-SR_20105_ROHS_L.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0805-%282012-metric%29.jpg","13-SR0805JR-071KLTR-ND,13-SR0805JR-071KLCT-ND,13-SR0805JR-071KLDKR-ND","SR0805JR-071KL","YAGEO","YAGEO","RES 1K OHM 5% 1/8W 0805","5.000","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SR","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/yageo/SR0805JR-071KL/5948651"
"https://yageogroup.com/content/Resource%20Library/Datasheet/PYU-SR_20105_ROHS_L.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/743/0603-%281608-Metric%29-SR-Series.jpg","13-SR0603JR-7W1KLTR-ND,13-SR0603JR-7W1KLCT-ND,13-SR0603JR-7W1KLDKR-ND","SR0603JR-7W1KL","YAGEO","YAGEO","RES 1K OHM 5% 1/5W 0603","3.588","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SR","Active","1 kOhms","±5%","0.2W, 1/5W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-","https://www.digikey.be/en/products/detail/yageo/SR0603JR-7W1KL/17025740"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDP0000/AOA0000C337.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2384/ERJ-1206%20Pkg.jpg","10-ERJ-UP8J102VTR-ND,10-ERJ-UP8J102VCT-ND,10-ERJ-UP8J102VDKR-ND","ERJ-UP8J102V","Panasonic Industry","Panasonic Industry","RES 1K OHM 5% 2/3W 1206","3.581","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-UP8","Active","1 kOhms","±5%","0.667W, 2/3W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/panasonic-industry/ERJ-UP8J102V/9444594"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2606/MFG_ERJ-P6W%20Series.jpg","10-ERJ-P03J102VTR-ND,10-ERJ-P03J102VCT-ND,10-ERJ-P03J102VDKR-ND","ERJ-P03J102V","Panasonic Industry","Panasonic Industry","RES SMD 1 KOHM 5% 1/5W 0603","2.876","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-P03","Active","1 kOhms","±5%","0.2W, 1/5W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-","https://www.digikey.be/en/products/detail/panasonic-industry/ERJ-P03J102V/9810774"
"https://www.seielect.com/catalog/SEI-RPC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/631/RPC2010JT270R.jpg","RPC1206JT1K00-UPTR-ND,RPC1206JT1K00-UPCT-ND,RPC1206JT1K00-UPDKR-ND","RPC1206JT1K00-UP","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 3/4W 1206","4.338","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RPC","Active","1 kOhms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.061"" W (3.10mm x 1.55mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RPC1206JT1K00-UP/10109059"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/57/MFG_CRCW-HP_e3_Series.jpg","541-1.0KUATR-ND,541-1.0KUACT-ND,541-1.0KUADKR-ND","CRCW12061K00JNEAHP","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 3/4W 1206","37","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CRCW-HP e3","Active","1 kOhms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.063"" W (3.10mm x 1.60mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/CRCW12061K00JNEAHP/2222476"
"https://fscdn.rohm.com/en/products/databook/datasheet/passive/resistor/chip_resistor/mcr-e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/667/MCR006.jpg","RHM1.0KBCTR-ND,RHM1.0KBCCT-ND,RHM1.0KBCDKR-ND","MCR100JZHJ102","Rohm Semiconductor","Rohm Semiconductor","RES SMD 1K OHM 5% 1W 2512","0","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MCR","Obsolete","1 kOhms","±5%","1W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 125°C","2512 (6332 Metric)","2512","0.248"" L x 0.126"" W (6.30mm x 3.20mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/rohm-semiconductor/MCR100JZHJ102/2288800"
"https://www.seielect.com/catalog/SEI-RPC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/631/RPC2010JT270R.jpg","RPC1206JT1K00TR-ND,RPC1206JT1K00CT-ND,RPC1206JT1K00DKR-ND","RPC1206JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 1/3W 1206","34.061","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RPC","Active","1 kOhms","±5%","0.333W, 1/3W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.061"" W (3.10mm x 1.55mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RPC1206JT1K00/3043909"
"https://fscdn.rohm.com/en/products/databook/datasheet/passive/resistor/chip_resistor/sdr-e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4002/0805-SDR.jpg","846-SDR10EZPJ102TR-ND,846-SDR10EZPJ102CT-ND","SDR10EZPJ102","Rohm Semiconductor","Rohm Semiconductor","HIGH ANTI-SURGE THICK FILM CHIP","16.089","0.18","0","1","Tape & Reel (TR),Cut Tape (CT)","SDR","Active","1 kOhms","±5%","0.667W, 2/3W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/rohm-semiconductor/SDR10EZPJ102/16179835"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDQ0000/ast-ind-151033.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2642/MFG_Panasonic-ERJ-Hxx-Series-Resistors-Photo.jpg","10-ERJ-HP6J102VTR-ND,10-ERJ-HP6J102VCT-ND,10-ERJ-HP6J102VDKR-ND","ERJ-HP6J102V","Panasonic Industry","Panasonic Industry","RES 1K OHM 5% 1/2W 0805","12.291","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-HP6","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Automotive AEC-Q200","±100ppm/°C","-55°C ~ 175°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/panasonic-industry/ERJ-HP6J102V/13878161"
"https://yageogroup.com/content/datasheet/asset/file/PYU-AC_51_ROHS_L","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4205/AC-Series--SMD-Chip-Resistor.jpg","13-AC1210JR-071KLTR-ND,13-AC1210JR-071KLCT-ND,13-AC1210JR-071KLDKR-ND","AC1210JR-071KL","YAGEO","YAGEO","RES SMD 1K OHM 5% 1/2W 1210","9.087","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AC","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Automotive AEC-Q200, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","1210","0.122"" L x 0.102"" W (3.10mm x 2.60mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/yageo/AC1210JR-071KL/5898541"
"https://yageogroup.com/content/Resource%20Library/Datasheet/PYU-SR_20105_ROHS_L.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/13_0805-%282012-Metric%29-SR-Series.jpg","YAG6171TR-ND,YAG6171CT-ND,YAG6171DKR-ND","SR0805JR-7W1KL","YAGEO","YAGEO","RES 1K OHM 5% 1/4W 0805","5.371","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SR","Active","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/yageo/SR0805JR-7W1KL/9696409"
"https://industrial.panasonic.com/ww/products/pt/current-sensing-chip-resistors/models/ERJB1AJ102U","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/500/ERJB1-2010.jpg","ERJ-B1AJ102U-ND","ERJ-B1AJ102U","Panasonic Industry","Panasonic Industry","RES SMD 1K OHM 1W 2010 WIDE","0","0.17009","0","5000","Tape & Reel (TR)","ERJ-B1","Active","1 kOhms","±5%","1W","Thick Film","Automotive AEC-Q200, Current Sense","±200ppm/°C","-55°C ~ 155°C","Wide 2010 (5025 Metric), 1020","1020","0.098"" L x 0.197"" W (2.50mm x 5.00mm)","0.030"" (0.75mm)","2","-","AEC-Q200","https://www.digikey.be/en/products/detail/panasonic-industry/ERJ-B1AJ102U/674506"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/RDO0000C334.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2502/ERJ-0805%20Pkg.jpg","10-ERJ-T06J102VTR-ND,10-ERJ-T06J102VCT-ND,10-ERJ-T06J102VDKR-ND","ERJ-T06J102V","Panasonic Industry","Panasonic Industry","RES SMD 1K OHM 5% 1/4W 0805","34.636","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-T06","Active","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/panasonic-industry/ERJ-T06J102V/2340194"
"https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773204-3&DocType=Data%20Sheet&DocLang=English&DocFormat=pdf&PartCntxt=4-2176338-3","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1210-Case-Chip-Resistor.jpg","A130220TR-ND,A130220CT-ND,A130220DKR-ND","CRGCQ1210J1K0","TE Connectivity Passive Product","TE Connectivity Passive Product","RES 1K OHM 5% 1/2W 1210","25.577","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CRGCQ","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Automotive AEC-Q200, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","1210","0.122"" L x 0.102"" W (3.10mm x 2.60mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/te-connectivity-passive-product/CRGCQ1210J1K0/8576822"
"https://www.vishay.com/docs/20056/crcw01005e3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2519/CRCW-01005-%280402metric%29.jpg","541-4279-2-ND,541-4279-1-ND,541-4279-6-ND","CRCW01001K00JREL","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1/32W 01005","19.810","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CRCW01005 e3","Active","1 kOhms","±5%","0.03W, 1/32W","Thick Film","-","±250ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","1005","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/CRCW01001K00JREL/5069760"
"https://www.seielect.com/catalog/SEI-FRC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3600/Kamaya-FRC20x.JPG","738-FRC2010JT1K00TR-ND","FRC2010JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 3/4W 2010","0","0.16216","0","4000","Tape & Reel (TR)","FRC","Active","1 kOhms","±5%","0.75W, 3/4W","Thick Film","-","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/FRC2010JT1K00/16203092"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/57/MFG_CRCW-HP_e3_Series.jpg","541-1.0KTATR-ND,541-1.0KTACT-ND,541-1.0KTADKR-ND","CRCW08051K00JNEAHP","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1/2W 0805","82.974","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CRCW-HP e3","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/CRCW08051K00JNEAHP/2222384"
"https://fscdn.rohm.com/en/products/databook/datasheet/passive/resistor/chip_resistor/esr-e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5652/511_ESR01.jpg","RHM1.0KITR-ND,RHM1.0KICT-ND,RHM1.0KIDKR-ND","ESR18EZPJ102","Rohm Semiconductor","Rohm Semiconductor","RES 1K OHM 5% 1/2W 1206","49.922","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ESR","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/rohm-semiconductor/ESR18EZPJ102/1762860"
"https://www.vishay.com/docs/20035/dcrcwe3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2522/CRCW%201210%20%283225metric%29.jpg","541-1.0KVTR-ND,541-1.0KVCT-ND,541-1.0KVDKR-ND","CRCW12101K00JNEA","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1/2W 1210","34.978","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","D/CRCW e3","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/CRCW12101K00JNEA/1177174"
"https://yageogroup.com/content/datasheet/asset/file/PYU-RC_GROUP_51_ROHS_L","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/13_2010-%285025-Metric%29.jpg","YAG3385TR-ND,YAG3385CT-ND,YAG3385DKR-ND","RC2010JK-071KL","YAGEO","YAGEO","RES 1K OHM 5% 3/4W 2010","31.663","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1 kOhms","±5%","0.75W, 3/4W","Thick Film","Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/yageo/RC2010JK-071KL/5921660"
"https://www.seielect.com/catalog/SEI-RMCF_RMCP.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2582/RMCF%20Series%202010.jpg","RMCF2010JT1K00TR-ND,RMCF2010JT1K00CT-ND,RMCF2010JT1K00DKR-ND","RMCF2010JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 3/4W 2010","13.481","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RMCF","Active","1 kOhms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RMCF2010JT1K00/1757107"
"https://www.seielect.com/catalog/SEI-RPC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/639/0805-RMCF-Series.jpg","RPC0805JT1K00-UPTR-ND,RPC0805JT1K00-UPCT-ND,RPC0805JT1K00-UPDKR-ND","RPC0805JT1K00-UP","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 1/2W 0805","7.246","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RPC","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RPC0805JT1K00-UP/10109047"
"https://fscdn.rohm.com/en/products/databook/datasheet/passive/resistor/chip_resistor/ltr-e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2610/LTR%202010%20wide.jpg","RHM1.0KZTR-ND,RHM1.0KZCT-ND,RHM1.0KZDKR-ND","LTR18EZPJ102","Rohm Semiconductor","Rohm Semiconductor","RES SMD 1K OHM 5% 3/4W 1206 WIDE","4.801","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LTR","Active","1 kOhms","±5%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","Wide 1206 (3216 Metric), 0612","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/rohm-semiconductor/LTR18EZPJ102/1973082"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/MFG_RM-.jpg","4713-RM20J102CTTR-ND,4713-RM20J102CT-ND,4713-RM20J102CTDKR-ND","RM20J102CT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","RES2010 5% 1K OHM","3.875","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RM","Active","1 kOhms","±5%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/RM20J102CT/28168457"
