Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Color","Configuration","Lens Color","Lens Transparency","Millicandela Rating","Lens Style","Lens Size","Voltage - Forward (Vf) (Typ)","Current - Test","Viewing Angle","Mounting Type","Wavelength - Dominant","Wavelength - Peak","Features","Grade","Qualification","Package / Case","Supplier Device Package","Size / Dimension","Height (Max)","URL"
"https://www.kingbrightusa.com/images/catalog/SPEC/AP3216EC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6469/MFG_AP3216EC.jpg","754-AP3216ECTR-ND,754-AP3216ECCT-ND,754-AP3216ECDKR-ND","AP3216EC","Kingbright","Kingbright","3.2X1.6MM (1206) RED SMD LED","5.588","0.1264","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Independent","Colorless","Clear","15mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2V","20mA","160°","Surface Mount","617nm","627nm","-","-","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.30mm","https://www.digikey.be/en/products/detail/kingbright/AP3216EC/25807446"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/655/QTLP650%28C%2CD%29-2%2C3%2C4%2C7%2CB.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/402/QTLP650C.jpg","1080-1413-2-ND,1080-1413-1-ND,1080-1413-6-ND","QTLP650C2TR","Everlight Electronics Co Ltd","Everlight Electronics Co Ltd","LED RED CLEAR 1206 SMD","15.698","0.1264","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","10mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2V","20mA","140°","Surface Mount","630nm","635nm","-","-","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.30mm","https://www.digikey.be/en/products/detail/everlight-electronics-co-ltd/QTLP650C2TR/2675904"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/713/24-21SURC-S530-A2-TR8.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/919/MFG_24-21SURCS530-A2TR8.jpg","1080-1594-2-ND,1080-1594-1-ND,1080-1594-6-ND","24-21SURC/S530-A2/TR8","Everlight Electronics Co Ltd","Everlight Electronics Co Ltd","LED RED CLEAR 2SMD","2.459","0.1266","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","39mcd","Round with Flat Top","1.60mm Dia","2V","20mA","130°","Surface Mount","624nm","632nm","-","-","-","1206 (3216 Metric)","2-SMD","3.20mm L x 1.60mm W","1.20mm","https://www.digikey.be/en/products/detail/everlight-electronics-co-ltd/24-21SURC-S530-A2-TR8/8535288"
"https://www.qt-brightek.com/datasheet/QBLP595-2R35-2897.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7517/MFG_QBLP595-R.jpg","1516-QBLP595-2R35-2897TR-ND,1516-QBLP595-2R35-2897CT-ND,1516-QBLP595-2R35-2897DKR-ND","QBLP595-2R35-2897","QT Brightek (QTB)","QT Brightek (QTB)","LED RED CLEAR 0402 SMD","4.789","0.1269","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QBLP595","Active","Red","Standard","Colorless","Clear","54mcd","Rectangle with Flat Top","0.70mm x 0.50mm","2V","5mA","140°","Surface Mount","631nm","639nm","-","-","-","0402 (1005 Metric)","0402","1.00mm L x 0.50mm W","0.60mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP595-2R35-2897/26763189"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4496/B2841USD-20D001014U1930.pdf","-","3147-B2841USD-20D001014U1930TR-ND,3147-B2841USD-20D001014U1930CT-ND,3147-B2841USD-20D001014U1930DKR-ND","B2841USD-20D001014U1930","Harvatek Corporation","Harvatek Corporation","LED RED DIFFUSED 0402 SMD","33.394","0.1269","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","B2841USD-20","Active","Red","-","-","Diffused","112.5mcd","Rectangle with Flat Top","1.00mm x 0.50mm","2V","20mA","120°, 128°","Surface Mount","624nm","632nm","-","-","-","0402 (1005 Metric)","0402","1.00mm L x 0.50mm W","0.60mm","https://www.digikey.be/en/products/detail/harvatek-corporation/B2841USD-20D001014U1930/16729514"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4183/F1961USD-20D000514U1930.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2799/MFG_F1961-series.jpg","3147-F1961USD-20D000514U1930-ND","F1961USD-20D000514U1930","Harvatek Corporation","Harvatek Corporation","LED RED CHIP SMD","6.387","0.1269","100","1","Strip","F1961USD-20","Active","Red","Standard","-","-","112.5mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","-","Surface Mount","624nm","632nm","-","-","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.45mm","https://www.digikey.be/en/products/detail/harvatek-corporation/F1961USD-20D000514U1930/16341549"
"https://www.sunledusa.com/products/spec/XZMDK53W-8.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3927/MFG_XZMDK53W-8.jpg","1497-1169-2-ND,1497-1169-1-ND,1497-1169-6-ND","XZMDK53W-8","SunLED","SunLED","LED RED CLEAR CHIP SMD","38.546","0.1294","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PixsoLED","Active","Red","Standard","Colorless","Clear","248mcd","Round with Domed Top","0.35mm Dia","1.95V","20mA","60°","Surface Mount","630nm","645nm","-","-","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.95mm","https://www.digikey.be/en/products/detail/sunled/XZMDK53W-8/4745952"
"https://www.qt-brightek.com/datasheet/QBLP601-R5-2897.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5741/MFG_QBLP601-R5-2897.jpg","1516-QBLP601-R5-2897TR-ND,1516-QBLP601-R5-2897CT-ND,1516-QBLP601-R5-2897DKR-ND","QBLP601-R5-2897","QT Brightek (QTB)","QT Brightek (QTB)","0603 LED RED 620NM DOMINANT,630N","2.784","0.1294","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QBLP601","Active","Red","Standard","Colorless","Clear","110mcd","Rectangle with Flat Top","1.10mm x 0.80mm","1.9V","5mA","140°","Surface Mount","620nm","630nm","-","-","-","0603 (1608 Metric)","0603","1.60mm L x 0.80mm W","0.70mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP601-R5-2897/22106649"
"https://look.ams-osram.com/m/7ebaae268447acbc/original/LS-L29K.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/LS%20L89K-H1J2-1%2CLS%20L29K-H1J2-1.JPG","475-LSL29K-G1J2-1-0-2-R18-ZTR-ND,475-LSL29K-G1J2-1-0-2-R18-ZCT-ND,475-LSL29K-G1J2-1-0-2-R18-ZDKR-ND","LS L29K-G1J2-1-0-2-R18-Z","ams-OSRAM USA INC.","ams-OSRAM USA INC.","LED RED DIFFUSED 0603 SMD","370.000","0.1294","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMARTLED® 0603","Obsolete","Red","Standard","Colorless","Diffused","4.5mcd","Rectangle with Flat Top","1.30mm x 0.80mm","1.8V","2mA","160°","Surface Mount","630nm","643nm","-","Automotive","AEC-Q101","0603 (1608 Metric)","0603","1.70mm L x 0.80mm W","0.65mm","https://www.digikey.be/en/products/detail/ams-osram-usa-inc/LS-L29K-G1J2-1-0-2-R18-Z/1227979"
"https://www.KingbrightUSA.com/images/catalog/SPEC/APL3015EC-F01.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4407/APL3015EC-F01.jpg","754-1107-2-ND,754-1107-1-ND,754-1107-6-ND","APL3015EC-F01","Kingbright","Kingbright","LED RED CLEAR CHIP SMD","2.062","0.1315","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","12mcd","Round with Flat Top","0.18mm Dia","2V","20mA","70°","Surface Mount","617nm","627nm","-","-","-","2-SMD, No Lead","Chip LED","3.00mm L x 1.50mm W","1.40mm","https://www.digikey.be/en/products/detail/kingbright/APL3015EC-F01/1747505"
"https://look.ams-osram.com/m/24f0d6befa2971d6/original/LS-M676.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2375/FIG%208%2C%20PINK%20HIGHLIGHT%201669%20T053.jpg","475-LSM676-P2S1-1-ZTR-ND,475-LSM676-P2S1-1-ZCT-ND,475-LSM676-P2S1-1-ZDKR-ND","LS M676-P2S1-1-0-20-R18-Z","ams-OSRAM USA INC.","ams-OSRAM USA INC.","LED RED CLEAR SMD","20.208","0.1317","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Mini TOPLED®","Active","Red","Standard","Colorless","Clear","140mcd","Rectangle with Flat Top","1.50mm x 1.00mm","2V","20mA","120°","Surface Mount","633nm","645nm","-","-","-","2-SMD, J-Lead","SMD","2.00mm L x 1.40mm W","1.40mm","https://www.digikey.be/en/products/detail/ams-osram-usa-inc/LS-M676-P2S1-1-0-20-R18-Z/1227983"
